factory_id,product_type,production_cost_per_unit,labor_hours_used,inventory_level,lead_time_days,defect_rate_percentage,market_demand_index,supply_chain_efficiency_score,profitability_flag
492,Yarn,431,1242,1703,15,8.26,59,72,0
398,Fabric,71,172,15336,24,11.58,50,85,0
345,Yarn,490,651,12810,16,0.96,63,97,0
275,Ready-made garment,132,1327,7275,28,4.66,53,71,1
138,Fabric,468,1076,16453,14,10.45,69,43,0
576,Yarn,283,195,9895,19,8.87,78,92,0
269,Cotton,109,1402,18771,15,11.22,88,64,0
346,Fabric,237,1266,4770,3,0.48,32,78,0
125,Ready-made garment,107,1238,8889,6,10.35,80,68,0
454,Cotton,308,1599,12217,6,9.5,29,96,0
405,Yarn,211,983,4694,22,9.78,48,48,0
508,Fabric,350,1256,1244,21,7.17,12,53,0
507,Fabric,355,1291,17336,20,0.62,12,95,0
112,Ready-made garment,51,1368,3762,28,6.47,40,89,0
415,Cotton,320,376,11713,9,4.89,16,44,0
490,Fabric,470,358,998,11,6.32,10,91,0
412,Fabric,192,145,12379,4,8.88,65,56,0
135,Cotton,237,445,17024,14,7.15,36,71,0
272,Fabric,401,946,18598,13,3.51,74,45,0
119,Cotton,390,994,11512,15,7.19,79,44,0
420,Cotton,497,1360,17559,17,1.0,93,68,0
363,Cotton,273,1176,4005,8,0.06,48,97,0
593,Ready-made garment,416,1271,4102,11,4.82,12,67,0
499,Cotton,229,1822,9609,24,9.09,68,49,0
241,Cotton,72,1656,10514,11,9.87,11,62,0
559,Yarn,404,1213,11295,16,6.6,56,88,0
470,Yarn,86,332,18614,3,10.42,29,92,0
570,Ready-made garment,156,1850,12120,25,1.51,36,58,0
242,Cotton,346,150,6476,23,11.57,93,43,0
191,Yarn,278,764,13784,15,11.06,28,85,0
453,Yarn,362,1959,7528,13,7.19,64,71,0
421,Fabric,146,1751,4218,7,0.7,72,59,1
387,Cotton,330,1517,13754,5,5.45,94,85,1
314,Yarn,159,1337,7588,28,2.15,52,67,1
546,Ready-made garment,86,550,2124,12,7.54,93,93,0
441,Fabric,89,1462,2306,3,2.28,14,99,0
150,Fabric,134,450,9045,26,5.78,29,75,0
252,Cotton,351,748,3433,12,2.47,85,62,0
285,Cotton,237,1408,1440,5,2.18,70,42,1
162,Fabric,289,977,8287,19,2.98,71,63,1
289,Ready-made garment,407,682,4445,29,0.35,83,41,0
224,Cotton,403,344,8921,19,8.59,72,57,0
249,Cotton,68,649,12174,1,3.68,31,88,0
413,Fabric,396,827,14897,20,8.38,47,71,0
157,Fabric,442,738,8238,25,7.84,21,87,0
441,Cotton,374,683,17121,12,0.79,83,85,0
404,Yarn,310,325,4272,22,3.74,70,87,1
279,Cotton,459,926,12865,22,6.8,57,87,0
269,Yarn,452,540,19665,6,11.02,26,69,0
425,Fabric,207,1597,11298,29,4.82,61,77,1
370,Yarn,353,1567,7587,21,6.06,55,66,0
153,Ready-made garment,161,1919,16275,18,9.0,65,77,0
590,Fabric,193,511,2484,21,9.64,38,77,0
543,Cotton,305,913,11787,16,11.08,99,53,0
200,Cotton,67,345,1552,11,5.97,82,40,1
580,Fabric,233,682,5754,10,2.33,60,91,1
363,Fabric,454,1830,850,3,9.17,85,40,0
152,Ready-made garment,336,599,1412,26,1.51,35,89,0
159,Fabric,434,1081,4945,27,5.02,84,79,0
591,Cotton,180,649,11215,18,7.54,38,47,0
207,Ready-made garment,330,216,791,12,8.3,68,56,0
104,Cotton,294,1873,16278,14,8.8,17,40,0
202,Yarn,57,1487,15723,4,2.32,34,53,0
295,Fabric,242,303,967,10,11.78,93,82,0
361,Yarn,367,450,3777,25,2.14,30,83,0
464,Cotton,440,418,15141,7,1.15,13,52,0
579,Yarn,56,1482,11891,16,7.97,45,69,0
471,Yarn,185,1640,1564,26,10.92,52,52,0
449,Cotton,68,1039,5388,9,6.71,92,42,1
146,Cotton,450,588,15509,3,7.15,35,94,0
454,Fabric,188,1792,12155,2,6.46,45,61,0
410,Yarn,416,206,13611,25,0.51,98,74,0
523,Ready-made garment,226,1863,19278,6,8.18,32,95,0
407,Ready-made garment,60,753,10749,10,4.3,50,53,0
243,Cotton,90,1949,19804,4,11.23,84,79,0
368,Cotton,495,271,14150,4,2.24,53,84,0
469,Yarn,163,1781,7358,10,3.63,59,61,1
223,Cotton,229,618,503,10,6.06,93,72,1
205,Ready-made garment,243,1978,6440,13,5.73,18,51,0
257,Fabric,245,1988,8548,6,4.8,97,63,1
246,Fabric,397,1057,11640,7,3.77,56,44,0
244,Yarn,274,912,12549,28,1.77,50,96,0
219,Fabric,380,627,15108,27,9.85,22,48,0
418,Cotton,372,419,18861,26,5.39,67,41,0
374,Cotton,473,1160,10166,5,6.88,75,98,0
191,Cotton,310,598,9822,15,6.56,90,70,1
157,Cotton,165,1788,13723,8,6.91,67,85,1
538,Yarn,199,364,14666,10,8.46,75,68,0
445,Fabric,167,1818,18634,12,7.55,42,68,0
328,Ready-made garment,214,1791,501,17,3.29,78,93,1
573,Fabric,301,1772,9836,16,6.64,87,75,1
216,Cotton,316,1007,8840,1,2.93,36,94,0
417,Ready-made garment,93,501,11045,4,7.07,59,69,0
378,Yarn,230,1086,2543,8,5.18,68,61,1
226,Cotton,126,701,2202,27,0.47,87,94,1
492,Cotton,423,1051,6447,24,8.81,88,60,0
495,Ready-made garment,165,317,11621,6,3.3,36,80,0
228,Yarn,494,429,13262,21,11.04,68,88,0
157,Ready-made garment,116,285,1887,10,3.37,65,51,1
221,Yarn,62,1504,13882,26,11.96,81,46,0
100,Cotton,141,308,15613,18,5.56,94,64,1
338,Fabric,295,1686,16575,13,0.32,43,47,0
389,Cotton,316,387,10688,5,0.92,58,72,1
195,Fabric,188,187,15630,12,0.99,97,55,1
225,Fabric,390,1102,16825,21,0.67,26,79,0
217,Yarn,293,235,14350,18,3.21,79,84,1
147,Ready-made garment,390,257,4962,8,3.9,47,90,0
188,Yarn,440,893,2536,14,1.34,92,84,0
587,Cotton,322,1019,6619,15,5.26,10,49,0
336,Ready-made garment,353,254,17421,26,4.38,47,51,0
472,Fabric,447,1586,9482,5,7.64,35,61,0
484,Fabric,240,319,7363,5,2.35,78,96,1
371,Cotton,497,1582,18832,28,10.97,77,46,0
288,Ready-made garment,146,1290,14489,17,6.19,34,84,0
586,Cotton,380,421,5678,13,7.48,67,60,0
291,Cotton,254,790,13447,17,0.47,54,79,1
546,Yarn,498,940,11941,11,6.71,31,95,0
168,Cotton,467,1685,19732,1,4.42,57,77,0
377,Ready-made garment,186,1936,19227,24,11.09,22,61,0
448,Cotton,126,611,17045,13,10.63,96,48,0
346,Ready-made garment,433,186,12604,26,7.65,34,59,0
550,Fabric,86,1668,13847,18,9.21,19,52,0
175,Cotton,335,374,3134,24,7.74,27,90,0
253,Ready-made garment,474,240,5601,29,0.2,64,63,0
243,Fabric,478,1841,18393,28,8.44,36,69,0
534,Ready-made garment,352,1859,19203,6,2.13,65,80,0
584,Fabric,184,724,9171,13,8.19,65,91,0
185,Yarn,191,1913,13744,21,0.13,58,89,1
284,Cotton,303,1015,12946,22,3.73,35,93,0
384,Cotton,97,452,4499,20,6.2,11,96,0
561,Fabric,304,1128,10528,28,4.0,83,57,1
319,Yarn,183,481,16876,11,8.33,69,64,0
168,Ready-made garment,339,1847,11906,19,6.27,93,92,1
146,Yarn,257,1891,4711,27,11.52,47,59,0
596,Ready-made garment,150,1457,17275,20,4.29,12,50,0
193,Ready-made garment,95,574,12106,9,8.66,83,79,0
337,Cotton,492,1027,12136,13,10.03,92,73,0
545,Fabric,119,129,8451,15,3.04,90,62,1
599,Cotton,185,1470,19657,24,9.05,62,65,0
552,Cotton,329,1021,19300,11,4.72,53,62,1
303,Cotton,116,693,1738,24,1.54,32,88,0
499,Ready-made garment,53,592,1240,16,0.04,37,81,0
317,Cotton,273,1871,12824,17,8.93,41,86,0
573,Ready-made garment,50,594,11535,5,2.23,85,95,1
531,Fabric,339,1979,10227,22,0.61,29,72,0
440,Ready-made garment,158,487,868,14,5.97,15,64,0
138,Ready-made garment,314,972,10963,15,4.16,12,73,0
199,Yarn,112,934,5409,9,8.3,12,65,0
388,Cotton,315,1376,5719,14,1.29,32,78,0
353,Cotton,187,729,9790,10,1.59,82,44,1
321,Cotton,483,1038,8104,26,4.85,42,68,0
456,Cotton,93,129,15538,22,6.24,45,69,0
122,Yarn,423,722,10083,13,9.89,73,84,0
349,Yarn,481,1889,6706,17,7.03,21,99,0
109,Yarn,311,1834,18531,1,10.83,71,66,0
345,Yarn,265,906,10723,14,2.61,35,76,0
424,Cotton,170,441,16793,12,7.15,46,92,0
199,Ready-made garment,201,1932,19708,7,7.86,57,64,0
389,Fabric,262,1410,9964,3,8.71,83,82,0
279,Yarn,283,1520,2479,23,11.86,53,49,0
322,Ready-made garment,400,1100,7112,21,5.62,20,83,0
493,Yarn,160,1632,6522,1,4.43,92,73,1
349,Cotton,491,343,6581,27,10.23,78,96,0
246,Cotton,410,320,10268,24,2.12,33,51,0
541,Ready-made garment,369,1279,8332,13,0.44,28,68,0
195,Ready-made garment,271,1506,18139,25,5.32,79,78,1
356,Ready-made garment,489,1871,799,22,2.97,65,58,0
424,Cotton,275,1443,19926,2,4.76,58,58,1
592,Cotton,259,472,14996,9,11.83,92,68,0
103,Fabric,445,630,14729,18,4.18,66,41,0
115,Ready-made garment,468,314,18164,22,8.5,20,65,0
379,Fabric,120,466,13528,26,3.0,72,84,1
435,Yarn,409,213,5089,4,3.64,90,76,0
346,Fabric,138,1323,8633,16,2.92,26,87,0
357,Yarn,311,124,7132,6,6.87,24,90,0
596,Yarn,498,1033,15959,20,2.71,79,73,0
575,Fabric,415,1244,19668,27,8.62,71,69,0
483,Ready-made garment,237,1865,7898,29,8.16,41,51,0
259,Yarn,161,710,12877,3,5.06,49,59,0
574,Ready-made garment,462,957,9803,28,0.31,20,96,0
439,Cotton,471,1126,9787,11,0.27,22,72,0
251,Yarn,288,997,14367,24,6.39,90,48,1
495,Cotton,305,872,2800,29,10.07,37,94,0
277,Fabric,199,544,15765,5,7.19,91,41,0
262,Ready-made garment,176,1377,4491,1,5.23,37,67,0
479,Fabric,441,119,17397,8,10.59,57,73,0
132,Yarn,368,1327,4731,19,2.36,64,60,0
516,Cotton,446,905,11368,4,4.31,25,58,0
544,Yarn,460,1480,7052,9,6.78,45,53,0
278,Fabric,451,227,8812,3,3.5,49,56,0
526,Ready-made garment,323,457,10193,5,11.97,29,95,0
200,Ready-made garment,382,1415,19731,28,5.43,11,44,0
367,Yarn,495,1297,1617,16,0.62,86,60,0
422,Yarn,447,1856,11683,8,2.11,11,61,0
164,Cotton,188,1478,10315,6,6.39,78,98,1
516,Fabric,152,980,8361,3,6.6,79,79,1
267,Yarn,291,1160,2738,16,11.81,59,59,0
429,Cotton,166,1433,7100,8,7.2,57,67,0
142,Yarn,263,1784,14531,13,8.0,33,71,0
143,Ready-made garment,66,1016,2933,5,2.56,90,84,1
384,Cotton,228,1727,7666,6,1.28,18,58,0
496,Cotton,273,1705,4873,27,7.22,49,67,0
111,Yarn,319,1207,8646,3,10.38,49,62,0
194,Fabric,362,609,1971,8,7.05,11,72,0
401,Ready-made garment,398,543,9518,4,5.31,82,57,0
485,Fabric,183,1543,18312,25,6.94,15,74,0
352,Cotton,163,1328,15529,21,5.63,28,85,0
598,Fabric,490,1611,4806,17,1.7,28,76,0
341,Cotton,181,878,13677,25,8.89,42,81,0
134,Fabric,188,1211,4281,8,6.4,70,75,1
314,Yarn,414,351,19201,21,4.79,39,83,0
436,Fabric,281,1846,7188,19,6.72,71,58,1
189,Cotton,424,1978,17890,29,2.89,22,65,0
363,Ready-made garment,141,1154,2137,14,5.14,27,75,0
192,Ready-made garment,316,1992,5611,9,7.47,11,82,0
509,Ready-made garment,148,520,13185,12,2.71,12,65,0
557,Cotton,256,1951,3361,13,8.99,15,46,0
189,Fabric,57,160,17522,23,6.25,37,62,0
517,Ready-made garment,419,678,9184,28,10.34,86,44,0
214,Ready-made garment,492,1349,6225,27,10.17,93,92,0
204,Ready-made garment,454,1458,12349,8,5.93,41,62,0
490,Yarn,370,1962,19059,3,2.35,69,75,0
295,Cotton,142,678,1985,22,8.84,40,71,0
413,Cotton,457,739,7081,28,5.02,70,54,0
213,Cotton,207,210,5721,15,7.14,18,66,0
592,Cotton,409,590,16627,20,1.29,76,56,0
174,Cotton,148,1395,5532,29,7.58,63,59,0
512,Yarn,274,1936,6926,19,4.48,88,96,1
475,Fabric,389,133,4509,4,4.01,77,55,0
519,Yarn,490,311,15595,2,11.76,26,87,0
316,Ready-made garment,257,1423,6807,5,5.19,68,81,1
376,Yarn,122,1496,3628,24,8.14,40,98,0
348,Cotton,450,224,4801,21,7.53,84,67,0
263,Yarn,108,1226,6527,2,1.25,70,70,1
493,Cotton,336,1841,16160,7,8.98,49,97,0
456,Yarn,113,1243,12745,24,3.88,12,55,0
556,Cotton,305,1805,15880,11,9.59,59,53,0
507,Ready-made garment,97,1670,17830,12,7.29,10,86,0
291,Cotton,328,993,3940,4,3.81,17,49,0
326,Yarn,247,430,2045,3,4.28,71,41,1
276,Ready-made garment,207,1881,13344,8,8.78,73,72,0
198,Yarn,360,1975,529,26,6.6,50,80,0
595,Ready-made garment,56,1432,10163,18,8.02,26,61,0
135,Fabric,297,1693,18293,23,1.9,81,41,1
565,Fabric,417,511,4179,26,9.44,52,46,0
596,Fabric,281,1522,15264,24,3.84,99,91,1
586,Yarn,155,1033,625,5,7.44,11,80,0
195,Yarn,147,1429,5408,16,1.38,56,98,1
251,Ready-made garment,317,1776,7142,23,3.86,69,84,1
250,Ready-made garment,109,1746,9345,12,7.79,58,83,0
289,Ready-made garment,357,1286,14148,9,3.29,24,69,0
323,Ready-made garment,460,1746,9432,29,10.56,59,77,0
136,Cotton,189,763,19145,8,7.93,55,78,0
367,Fabric,446,1188,8453,5,10.44,85,58,0
468,Cotton,377,1741,11683,20,4.74,11,86,0
282,Cotton,239,1339,11269,19,0.41,94,77,1
112,Cotton,174,702,11431,15,6.91,38,56,0
378,Cotton,462,125,18577,22,4.07,38,76,0
316,Fabric,212,768,6387,20,5.38,89,49,1
454,Cotton,109,683,3321,11,8.17,70,54,0
460,Ready-made garment,462,1167,15254,20,8.41,75,44,0
385,Yarn,80,1213,16525,13,0.33,53,89,1
372,Ready-made garment,382,1256,16718,23,9.23,13,77,0
468,Yarn,125,1284,11921,26,5.92,48,82,0
161,Ready-made garment,292,1867,1895,13,6.68,69,74,1
183,Ready-made garment,366,479,19851,21,3.58,58,43,0
467,Yarn,307,1384,4461,17,5.05,14,74,0
316,Fabric,466,1506,3114,29,8.52,75,40,0
441,Cotton,239,468,15553,21,9.32,54,56,0
496,Ready-made garment,426,1234,18428,29,4.65,69,60,0
286,Fabric,364,1799,5725,16,8.29,17,85,0
118,Cotton,345,1200,12593,22,3.1,59,97,1
276,Fabric,226,308,15202,17,9.98,45,61,0
199,Fabric,337,1136,13189,19,7.32,79,44,0
495,Cotton,343,1693,8486,22,9.3,50,99,0
544,Ready-made garment,397,1979,15160,14,5.73,19,85,0
332,Fabric,256,1671,13160,23,2.75,45,75,0
502,Ready-made garment,264,124,7534,7,5.15,77,77,1
175,Ready-made garment,393,645,10137,23,4.58,23,48,0
364,Ready-made garment,190,1263,14080,9,3.99,85,59,1
554,Cotton,134,374,10660,2,2.55,26,85,0
383,Yarn,231,1493,17980,19,9.11,30,96,0
305,Ready-made garment,381,973,1704,23,1.04,86,81,0
322,Yarn,177,321,10612,6,10.65,63,94,0
483,Yarn,318,1160,4083,1,2.1,22,84,0
151,Fabric,88,974,16756,26,11.76,57,53,0
438,Ready-made garment,72,1252,11831,7,11.86,54,59,0
466,Ready-made garment,291,1439,8039,16,4.78,18,65,0
243,Ready-made garment,415,1446,12111,2,11.85,64,43,0
472,Yarn,156,1556,2538,4,10.43,59,90,0
168,Cotton,397,317,8723,23,0.99,29,78,0
198,Yarn,191,1970,10660,20,11.37,49,59,0
495,Ready-made garment,194,1371,19858,22,0.51,10,81,0
124,Ready-made garment,329,210,12022,14,2.18,86,91,1
535,Ready-made garment,294,915,4068,29,7.02,95,50,0
478,Yarn,491,1855,11814,11,0.97,86,46,0
568,Ready-made garment,240,807,8798,9,1.94,73,94,1
583,Fabric,339,246,701,5,11.44,44,83,0
152,Ready-made garment,228,1467,8456,3,11.94,74,70,0
250,Cotton,161,1632,7885,22,9.58,62,89,0
243,Fabric,263,1628,6507,20,6.18,70,47,1
156,Ready-made garment,187,651,2294,25,10.8,14,62,0
138,Fabric,423,233,1908,2,1.34,78,87,0
208,Ready-made garment,249,563,1416,10,11.31,98,54,0
280,Cotton,454,963,8278,21,4.22,69,40,0
141,Ready-made garment,470,1314,10376,29,10.34,99,86,0
285,Fabric,56,1286,14940,25,8.02,28,49,0
522,Cotton,395,555,6846,10,11.52,85,80,0
497,Yarn,62,1184,16369,7,10.38,66,63,0
322,Cotton,129,1128,3666,15,10.65,17,54,0
221,Cotton,335,1160,7844,5,7.58,83,88,0
232,Cotton,208,559,16948,8,10.0,27,87,0
262,Fabric,438,1340,4150,18,9.09,20,60,0
314,Cotton,465,1860,15215,20,1.94,71,61,0
320,Ready-made garment,321,1851,6898,29,7.78,39,63,0
334,Cotton,250,238,2515,6,1.78,14,49,0
430,Cotton,199,717,16440,23,10.43,97,62,0
245,Ready-made garment,497,1222,4524,11,0.79,86,55,0
338,Ready-made garment,477,779,9304,8,11.84,65,44,0
175,Yarn,345,1060,9343,29,4.81,45,72,0
108,Cotton,342,1387,13505,4,2.05,36,75,0
173,Fabric,383,698,1887,25,11.23,41,64,0
541,Cotton,321,695,5263,7,0.55,23,79,0
591,Cotton,92,1347,6035,2,5.64,50,97,0
500,Ready-made garment,368,110,12520,15,9.24,75,65,0
352,Yarn,64,426,3628,9,3.8,13,41,0
329,Cotton,297,1821,5585,23,6.35,20,73,0
106,Fabric,221,1473,11797,21,8.4,57,70,0
273,Cotton,267,478,17421,19,11.42,46,79,0
240,Fabric,186,330,16757,25,1.23,22,83,0
267,Ready-made garment,370,1264,6498,23,1.89,82,84,0
269,Yarn,276,717,14523,19,6.11,51,58,1
492,Cotton,93,864,11869,5,5.02,36,76,0
533,Yarn,69,148,11014,19,4.93,75,96,1
382,Cotton,168,550,18921,3,3.56,56,57,1
221,Fabric,283,1898,9654,12,6.73,85,95,1
293,Yarn,417,590,1743,7,10.6,21,89,0
104,Cotton,428,1328,10561,25,1.93,76,42,0
128,Ready-made garment,466,1992,2153,5,2.58,35,46,0
264,Fabric,385,1532,8474,12,8.05,88,62,0
521,Yarn,405,506,9991,27,0.67,36,76,0
438,Cotton,311,1174,2804,4,8.09,44,40,0
235,Yarn,132,274,11998,20,3.77,22,89,0
595,Cotton,80,1860,12838,19,4.29,65,46,1
464,Fabric,371,1384,4314,13,4.87,78,95,0
420,Ready-made garment,323,579,13009,15,4.2,52,61,1
441,Fabric,283,1857,5538,24,10.09,90,42,0
599,Yarn,77,322,16525,10,11.35,92,58,0
244,Yarn,301,368,13865,28,6.58,93,69,1
426,Cotton,373,909,4281,1,6.98,68,48,0
316,Fabric,302,992,2458,3,0.85,96,74,1
400,Cotton,498,1000,18180,18,8.56,21,93,0
231,Fabric,288,1018,6841,16,7.01,38,74,0
391,Yarn,419,417,9724,12,0.6,14,52,0
169,Cotton,478,484,5582,16,2.38,58,65,0
351,Cotton,363,1709,7801,11,2.42,73,84,0
514,Fabric,224,725,14775,11,2.05,52,90,1
374,Ready-made garment,243,1342,15875,28,7.9,75,67,0
544,Fabric,229,1177,18359,23,11.14,15,64,0
463,Ready-made garment,469,1323,2907,22,9.16,94,95,0
281,Fabric,434,742,17819,14,5.73,24,78,0
266,Yarn,344,1462,13745,17,4.85,27,42,0
190,Cotton,264,803,11659,19,4.64,58,50,1
301,Fabric,252,1814,5915,11,7.21,56,69,0
445,Yarn,299,404,2745,4,4.31,11,92,0
118,Fabric,411,1922,7072,10,2.71,14,72,0
138,Cotton,306,1875,4450,27,7.23,46,73,0
225,Fabric,124,1368,19542,23,4.69,15,80,0
550,Ready-made garment,393,941,10506,19,0.17,51,42,0
272,Cotton,251,1752,7985,4,0.27,60,44,1
240,Ready-made garment,191,1331,18180,11,3.29,92,70,1
341,Yarn,255,1847,2147,7,6.15,25,43,0
319,Yarn,248,610,15545,20,4.25,85,47,1
225,Fabric,456,1382,9856,9,0.29,97,98,0
157,Ready-made garment,220,1503,8592,28,2.68,82,56,1
247,Ready-made garment,455,262,3744,22,1.16,76,61,0
575,Cotton,365,837,4525,2,11.38,90,77,0
555,Ready-made garment,277,440,12392,27,3.75,39,63,0
416,Ready-made garment,460,1031,9194,1,0.18,36,70,0
482,Cotton,489,1699,14377,8,7.93,97,88,0
460,Cotton,435,1881,9502,27,2.79,51,91,0
522,Ready-made garment,472,629,1285,19,6.8,73,88,0
100,Fabric,228,133,727,23,1.81,59,85,1
486,Cotton,415,1947,5447,16,11.81,48,64,0
560,Cotton,324,1097,7977,14,11.64,16,77,0
447,Ready-made garment,111,422,17711,4,7.87,82,94,0
289,Ready-made garment,376,1304,17262,19,8.49,25,71,0
290,Cotton,253,446,14394,25,5.11,65,88,1
468,Ready-made garment,496,1829,10717,22,11.55,20,65,0
508,Cotton,416,1315,15220,22,5.08,18,75,0
411,Fabric,182,1702,6756,6,2.87,10,66,0
516,Fabric,121,820,12056,15,1.38,53,62,1
521,Cotton,127,1802,12068,13,2.5,44,59,0
216,Cotton,238,1369,8982,19,6.87,93,85,1
233,Yarn,405,344,8188,22,2.94,60,66,0
157,Yarn,120,777,559,4,7.85,17,92,0
143,Ready-made garment,312,1931,5931,2,4.59,80,56,1
272,Ready-made garment,355,1014,19554,3,10.64,46,53,0
259,Cotton,95,822,14924,14,6.7,93,42,1
272,Cotton,273,1103,3839,4,7.47,14,79,0
416,Yarn,377,232,19673,16,6.68,85,66,0
402,Yarn,299,1320,4154,11,10.63,30,84,0
248,Cotton,125,1009,13687,29,0.76,93,99,1
179,Fabric,123,1470,6048,13,0.81,14,53,0
473,Fabric,191,148,19546,1,8.42,32,67,0
312,Ready-made garment,122,1187,17085,13,9.22,66,83,0
302,Cotton,151,1747,7587,15,5.2,80,64,1
351,Cotton,143,1991,13834,7,4.23,74,79,1
328,Ready-made garment,118,1820,9162,28,3.34,34,50,0
263,Yarn,114,1227,8443,5,2.81,28,99,0
326,Yarn,242,312,19910,28,10.94,11,91,0
246,Fabric,490,1640,3856,27,3.54,21,51,0
119,Cotton,111,218,11048,25,7.78,51,97,0
540,Yarn,69,955,4473,6,9.45,34,72,0
501,Fabric,290,860,13520,24,0.26,57,59,1
146,Fabric,252,778,11275,9,0.41,91,93,1
332,Fabric,459,994,4971,6,4.0,40,73,0
404,Yarn,349,1365,3623,29,8.35,67,62,0
113,Yarn,244,379,11833,23,3.13,70,58,1
242,Cotton,111,523,19191,6,0.02,53,95,1
514,Cotton,156,462,6503,22,3.46,18,75,0
100,Fabric,174,1120,4290,2,1.08,30,96,0
472,Fabric,350,1873,7021,21,2.63,63,83,0
153,Yarn,316,1429,3610,6,4.0,80,40,1
473,Yarn,251,1840,2101,10,1.54,22,49,0
358,Cotton,211,1609,12288,5,8.48,93,40,0
243,Cotton,393,413,13212,20,3.07,22,44,0
570,Ready-made garment,351,1636,14247,12,7.93,61,96,0
540,Cotton,161,1806,16504,6,7.19,37,61,0
558,Yarn,386,1290,9013,6,10.78,98,82,0
111,Fabric,81,1517,10989,8,1.06,55,41,1
429,Ready-made garment,147,869,17063,24,2.58,57,48,1
323,Cotton,296,1186,13791,26,10.38,99,83,0
371,Cotton,310,371,16537,17,9.87,49,46,0
555,Yarn,240,1160,16185,18,2.31,63,87,1
457,Ready-made garment,78,1139,9429,11,1.29,36,60,0
559,Cotton,97,1889,4219,1,10.27,88,46,0
507,Fabric,299,442,16938,26,2.14,12,98,0
255,Yarn,275,445,11617,7,10.45,68,48,0
472,Ready-made garment,321,1971,18948,8,11.53,27,95,0
107,Cotton,202,1662,12334,3,2.65,33,79,0
221,Cotton,377,1746,4355,19,10.08,70,48,0
447,Ready-made garment,334,332,13869,16,5.09,66,98,1
263,Yarn,229,1089,3251,23,9.47,53,90,0
189,Ready-made garment,351,675,1224,8,4.89,56,88,0
235,Ready-made garment,202,1732,9945,29,0.84,81,51,1
285,Yarn,283,515,9869,6,8.55,46,83,0
415,Cotton,72,1004,9988,24,1.81,46,75,0
277,Fabric,467,366,8549,2,11.12,82,48,0
127,Yarn,143,1096,13857,23,5.01,54,49,1
319,Fabric,419,1449,16733,12,0.98,39,88,0
456,Cotton,294,843,19383,21,2.74,24,49,0
140,Ready-made garment,339,1010,1829,6,10.35,85,83,0
327,Fabric,209,542,19511,14,3.85,36,56,0
291,Cotton,422,659,13038,7,10.28,56,77,0
510,Cotton,334,1985,19334,9,2.07,56,43,1
546,Ready-made garment,58,1845,14553,7,5.62,40,55,0
244,Ready-made garment,499,175,15035,15,10.54,86,88,0
300,Cotton,234,346,9861,12,0.58,24,87,0
516,Cotton,344,1951,7557,27,3.65,63,75,1
311,Fabric,184,679,12131,17,10.92,78,66,0
560,Cotton,159,412,11059,15,7.16,51,45,0
319,Cotton,118,675,4794,15,8.59,71,79,0
339,Fabric,185,1817,10156,21,10.11,34,48,0
512,Yarn,145,1715,13870,27,6.28,21,97,0
496,Fabric,168,442,18614,14,10.14,18,99,0
145,Fabric,423,814,8649,11,7.67,99,71,0
134,Ready-made garment,323,1305,14978,11,8.23,46,77,0
352,Fabric,407,1083,1623,20,1.83,18,69,0
489,Cotton,415,825,18372,13,11.27,78,53,0
181,Cotton,387,731,17148,13,9.55,64,84,0
470,Cotton,226,498,15866,8,3.05,55,89,1
355,Yarn,410,1364,18913,7,6.96,80,68,0
296,Cotton,286,1970,7374,20,4.52,50,67,0
402,Yarn,321,813,4266,13,7.92,16,61,0
508,Cotton,326,1023,9087,11,11.92,14,70,0
549,Fabric,187,391,7556,19,0.55,61,56,1
109,Ready-made garment,411,153,8799,6,11.43,90,56,0
411,Cotton,181,1268,4063,8,0.87,84,88,1
385,Yarn,93,1479,11598,19,5.53,46,93,0
341,Yarn,172,1721,8349,5,5.79,69,54,1
350,Ready-made garment,185,1082,14271,10,3.22,45,86,0
464,Cotton,416,576,6535,1,6.8,10,71,0
104,Fabric,422,121,15604,26,10.01,10,67,0
218,Cotton,175,1454,8459,12,3.53,87,50,1
388,Cotton,488,1415,3696,26,0.84,69,78,0
473,Ready-made garment,324,1359,18069,24,7.59,50,56,0
164,Cotton,113,1152,4631,7,9.02,74,51,0
245,Fabric,345,794,19959,8,11.45,17,90,0
323,Yarn,281,259,912,18,1.91,50,90,0
338,Ready-made garment,100,1009,9174,7,10.82,56,78,0
276,Fabric,186,629,11651,14,5.79,99,91,1
366,Yarn,207,1673,4347,20,2.83,45,48,0
440,Ready-made garment,105,200,9294,18,11.55,13,64,0
381,Ready-made garment,130,1413,1581,25,2.86,51,65,1
162,Yarn,281,1500,8716,21,8.8,11,43,0
316,Yarn,477,1296,8889,23,9.42,56,58,0
441,Fabric,492,442,19510,4,5.17,29,52,0
414,Cotton,448,678,9114,10,8.28,39,68,0
382,Cotton,375,1314,18025,11,6.87,91,93,0
276,Cotton,177,1562,10745,11,2.3,39,86,0
560,Cotton,175,1678,18004,20,9.12,10,48,0
516,Cotton,366,1758,12859,19,11.14,67,81,0
197,Fabric,129,889,5027,1,5.86,76,79,1
204,Ready-made garment,426,1466,13167,2,11.93,32,46,0
198,Fabric,406,1831,7193,9,5.14,54,46,0
484,Fabric,456,944,5403,17,5.76,31,60,0
504,Fabric,382,224,555,5,8.09,58,48,0
595,Ready-made garment,224,1731,13914,2,2.23,57,89,1
410,Fabric,194,989,2763,4,10.82,72,84,0
105,Fabric,490,768,8982,27,9.62,57,66,0
